31,"Số 48 
ngõ 79 mễ trì thượng",303,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,25+6 GÁC,"4,600,000 đ",Tặng 500k chuyển vào,Có khách,,Full đồ như ảnh,Thịnh,0981074306,,,,,,,,,,,,,,
4,"Số 48 
ngõ 79 mễ trì thượng",401,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,25+6 GÁC,"4,500,000 đ",,Có khách,,Full đồ như ảnh,Bảo Chấn,0934686094,,,,,,,,,,,,,,
,"Số 48 
ngõ 79 mễ trì thượng",501,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,25+6 GÁC,"4,300,000 đ","""Điện 4k/số
Nước 32k/1 khối
mạng 80k/phòng
Dịch vụ khác: vệ sinh/điện chung, thang máy, rác 200k/phòng
Không nuôi pet, tối đa ở 4, không xe điện, không người nước ngoài""",30/7,,Full đồ như ảnh,Bảo Chấn,0934686094,,,,,,,,,,,,,,
,"Số 48 
ngõ 79 mễ trì thượng",502,Nam Từ Liêm,https://drive.google.com/drive/folders/1rAonwjfwd7vM-qyxly1S6Wq4Hhl-jf_V,1 NGỦ+ GÁC XÉP,25+6 GÁC,"4,000,000 đ","""Điện 4k/số
Nước 32k/1 khối
mạng 80k/phòng
Dịch vụ khác: vệ sinh/điện chung, thang máy, rác 200k/phòng
Không nuôi pet, tối đa ở 4, không xe điện, không người nước ngoài""",trống,,Full đồ như ảnh,Bảo Chấn,0934686094,,,,,,,,,,,,,,
,"Số 48 
ngõ 79 mễ trì thượng",502,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,25+6 GÁC,"4,200,000 đ","""Điện 4k/số
Nước 32k/1 khối
mạng 80k/phòng
Dịch vụ khác: vệ sinh/điện chung, thang máy, rác 200k/phòng
Không nuôi pet, tối đa ở 4, không xe điện, không người nước ngoài""",Có khách,,Full đồ như ảnh,Bảo Chấn,0934686094,,,,,,,,,,,,,,
,"Số 48 
ngõ 79 mễ trì thượng",602,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,25+6 GÁC,"4,400,000 đ",,Có khách,,Full đồ như ảnh,Bảo Chấn,0934686094,,,,,,,,,,,,,,
,"Số 48 
ngõ 79 mễ trì thượng",602,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,25+6 GÁC,"4,500,000 đ",,Có khách,,Full đồ như ảnh,Bảo Chấn,0934686094,,,,,,,,,,,,,,
,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",404,Thanh Xuân,https://drive.google.com/drive/u/0/folders/1ie2s-Kbjrcx3B3b1lWESEWOWGE1sfxZU,Phòng Gác xép,"Sàn 26
Gác 8","5,200,000 đ",,Có khách,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
,"Số 7 
Ngách 70
Ngõ 29 Khương Hạ",603,Thanh Xuân,https://drive.google.com/drive/u/0/folders/1ie2s-Kbjrcx3B3b1lWESEWOWGE1sfxZU,Phòng Gác xép,"Sàn 26
Gác 8","5,500,000 đ",,Có khách,,"Nệm, tủ quần áo, điều hòa, nóng lạnh, tủ lạnh, tủ bếp, bếp từ, hút mùi, sofa, máy giặt , rèm,giàn phơi",,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Số 48 
ngõ 79 mễ trì thượng",302,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,25+6 GÁC,"4.000.000
4.500.000",,Có khách￼,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, hút mùi, bồn rửa bát, sofa,tivi máy giặt ",,,,,,,,,,,,,,,,
,"12/ 66 Ngõ giếng
Ô Chợ Dừa",601,Đống Đa,"Hình ảnh,video",1 NGỦ,30,"6,000,000 đ","""Điện 4k/số
Nước 32k/1 khối
mạng 100k/phòng
Dịch vụ khác: vệ sinh/điện chung, thang máy, rác 200k/phòng",Có khách,,Full đồ như ảnh,Tùng,035 7992605,,,,,,,,,,,,,,
,"12/ 66 Ngõ giếng
Ô Chợ Dừa",302,Đống Đa,"Hình ảnh,video",1 NGỦ,30,"5,500,000 đ","""Dịch vụ 300k/1 phòng
Mạng:100k/phòng
Dịch vụ chung: 200k/1 phòng
(Thang máy, Thu rác, gửi xe, điện chung, free 2 xe).
Xe thứ 3: 80k""",Có khách,,Full đồ như ảnh,Tùng,0357992605,Căn đối tác,,,,,,,,,,,,,
,"12/ 66 Ngõ giếng
Ô Chợ Dừa",802,Đống Đa,"Hình ảnh,video",1 NGỦ,30,"5,800,000 đ","""Dịch vụ 300k/1 phòng
Mạng:100k/phòng
Dịch vụ chung: 200k/1 phòng
(Thang máy, Thu rác, gửi xe, điện chung, free 2 xe).
Xe thứ 3: 80k""",Có khách,,Full đồ như ảnh,Tùng,0357992605,Căn đối tác,,,,,,,,,,,,,
,"12/ 66 Ngõ giếng
Ô Chợ Dừa",301,Đống Đa,"Hình ảnh,video",1 NGỦ,30,"5,500,000 đ","""Dịch vụ 300k/1 phòng
Mạng:100k/phòng
Dịch vụ chung: 200k/1 phòng
(Thang máy, Thu rác, gửi xe, điện chung, free 2 xe).
Xe thứ 3: 80k""",Có khách,,Full đồ như ảnh,Tùng,0357992605,Căn đối tác,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Số 48 
ngõ 79 mễ trì thượng",502,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,25+6 GÁC,"4,600,000 đ","21.005703,105.776466",Có khách￼,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, hút mùi, bồn rửa bát, sofa,tivi máy giặt ",,,,,,,,,,,,,,,,
,"Số 48 
ngõ 79 mễ trì thượng",701,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,25+6 GÁC,"4,600,000 đ","21.005703,105.776466",Có khách￼,,,,,,,,,,,,,,,,,,
,"Số 48 
ngõ 79 mễ trì thượng",604,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,25+6 GÁC,"4,500,000 đ","21.005703,105.776466",Có khách￼,,,,,,,,,,,,,,,,,,
,"Số 48 
ngõ 79 mễ trì thượng",501,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,25+6 GÁC,"4.300.000
4.500.000",https://goo.gl/maps/X4BGNNjnih79HhLa8,Có khách￼,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, hút mùi, bồn rửa bát, sofa,tivi máy giặt ",,,,,,,,,,,,,,,,
,"Số 48 
Ngõ 79 mễ trì thượng",402,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,25+6 GÁC,"4.400.000
4.500.000",,Có khách￼,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, hút mùi, bồn rửa bát, sofa,tivi máy giặt ",,,,,,,,,,,,,,,,
19,"Số 48 
ngõ 79 mễ trì thượng",303,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,24+6 GÁC,"4,500,000 đ",,Có khách,,Full đồ như ảnh,Thịnh,0981074306,,,,,,,,,,,,,,
6,"Số 48 
ngõ 79 mễ trì thượng",403,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,24+6 GÁC,"4,500,000 đ",,Có khách,,Full đồ như ảnh,Thịnh,0981074306,,,,,,,,,,,,,,
14,"Số 48 
ngõ 79 mễ trì thượng",502,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,24+6 GÁC,"4,500,000 đ",,Có khách,,Full đồ như ảnh,Thịnh,0981074306,,,,,,,,,,,,,,
15,"Số 48 
ngõ 79 mễ trì thượng",603,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,24+6 GÁC,"4,500,000 đ",,Có khách,,Full đồ như ảnh,Thịnh,0981074306,,,,,,,,,,,,,,
5,"Số 48 
ngõ 79 mễ trì thượng",604,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,24+6 GÁC,"4,500,000 đ",,Có khách,,Full đồ như ảnh,Thịnh,0981074306,,,,,,,,,,,,,,
6,"Số 48 
ngõ 79 mễ trì thượng",401,Nam Từ Liêm,"Hình ảnh,video","1 NGỦ+ GÁC XÉP
",24+6 GÁC,"4,500,000 đ",,Có khách,,Full đồ như ảnh,Thịnh,0981074306,,,,,,,,,,,,,,
28,"Số 48 
ngõ 79 mễ trì thượng",702,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,24+6 GÁC,"4,500,000 đ",,Có khách,,Full đồ như ảnh,Thịnh,0981074306,,,,,,,,,,,,,,
40,"Số 48 
ngõ 79 mễ trì thượng",404,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,24+6 GÁC,"4,500,000 đ",Tặng 1000k chuyển vào,Có khách,,Full đồ như ảnh,Thịnh,,,,,,,,,,,,,,,
,"Số 48 
Ngõ 79 mễ trì thượng",304,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,24+6 GÁC,"4,500,000 đ",,Có khách￼,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, hút mùi, bồn rửa bát, sofa,tivi máy giặt ",,,,,,,,,,,,,,,,
24,"Số 48 
ngõ 79 mễ trì thượng",604,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,25+6 GÁC,"4,500,000 đ",,có khách￼,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, hút mùi, bồn rửa bát, sofa,tivi máy giặt ",,,,,,,,,,,,,,,,
,"Số 48 
ngõ 79 mễ trì thượng",504,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,25+6 GÁC,"4.300.000
4.500.000",,Có khách￼,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, hút mùi, bồn rửa bát, sofa,tivi máy giặt ",,,,,,,,,,,,,,,,
,"Số 48 
ngõ 79 mễ trì thượng",401,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,25+6 GÁC,"4,500,000 đ","21.005703,105.776466",Có khách￼,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, hút mùi, bồn rửa bát, sofa,tivi máy giặt ",,,,,,,,,,,,,,,,
,"Số 48 
ngõ 79 mễ trì thượng",301,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,25+6 GÁC,"4,500,000 đ","21.005703,105.776466",Có khách￼,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, hút mùi, bồn rửa bát, sofa,tivi máy giặt ",,,,,,,,,,,,,,,,
15,"Số 48 
ngõ 79 mễ trì thượng",401,Nam Từ Liêm,"Hình ảnh,video",1 NGỦ+ GÁC XÉP,25+6 GÁC,"4,500,000 đ",,có khách,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, hút mùi, bồn rửa bát, sofa,tivi máy giặt ",,,,,,,,,,,,,,,,
,"12/ 66 Ngõ giếng
Ô Chợ Dừa",202,Đống Đa,"Hình ảnh,video",1 NGỦ,30,"5,500,000 đ",Tặng 1tr kí hđ trước 25/4,Có khách,,"Giường, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, bàn ăn,tivi hút mùi, bồn rửa bát, sofa,tivi máy giặt ",,,,,,,,,,,,,,,,
,Số 9 Ngõ 367 Nguyễn Khang,504,Cầu Giấy,https://drive.google.com/drive/folders/1qy_pliKBhMDjUutOYReO_X2LKk7scmkT,1 NGỦ,25,"4,500,000 đ","""Điện 4k/số
Nước 32k/1 khối
mạng 80k/phòng
Dịch vụ khác: vệ sinh/điện chung, thang máy, rác 200k/phòng",Có khách,,Full đồ như ảnh,Thịnh,0981074306,căn đối tác,,,,,,,,,,,,,
,Số 9 Ngõ 367 Nguyễn Khang,202,Cầu Giấy,https://drive.google.com/drive/folders/1GP_XhGgSJp3F_TRIkg9k7UgiKvJP_ihc,1 NGỦ,25,"4,600,000 đ","""Điện 4k/số
Nước 32k/1 khối
mạng 80k/phòng
Dịch vụ khác: vệ sinh/điện chung, thang máy, rác 200k/phòng",Có khách,,Full đồ như ảnh,Thịnh,0981074306,căn đối tác,,,,,,,,,,,,,
,Số 9 Ngõ 367 Nguyễn Khang,303,Cầu Giấy,"Hình ảnh,video",1 NGỦ,25,"5,500,000 đ",,Có khách,,Full đồ như ảnh,Thịnh,0981074306,,,,,,,,,,,,,,
31,Số 9 Ngõ 367 Nguyễn Khang,401,Cầu Giấy,"Hình ảnh,video",1 NGỦ,25,"5,500,000 đ",,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
22,Số 9 Ngõ 367 Nguyễn Khang,301,Cầu Giấy,"Hình ảnh,video",1 NGỦ,25,"5,300,000 đ",Tặng 500k chuyển vào,Có khách,,Full đồ như ảnh,Thịnh,0981074306,,,,,,,,,,,,,,
18,Số 9 Ngõ 367 Nguyễn Khang,202,Cầu Giấy,"Hình ảnh,video",1 NGỦ,23,"4,600,000 đ","Tặng CTV 200 khi chốt
Free tiền phòng đến hết 05/07",Có khách,,Full đồ như ảnh,Thịnh,0981074306,,,,,,,,,,,,,,
19,Số 9 Ngõ 367 Nguyễn Khang,401,Cầu Giấy,"Hình ảnh,video","1 NGỦ
Có ban công",25,"5,500,000 đ","Tặng CTV 200 khi chốt
Free tiền phòng đến hết 05/07",Có khách,,Full đồ như ảnh,Thịnh,0981074306,,,,,,,,,,,,,,
11,Số 9 Ngõ 367 Nguyễn Khang,303,Cầu Giấy,"Hình ảnh,video",Studio,30,"5,400,000 đ",Tặng 1000k chuyển vào,Có khách,,Full đồ như ảnh,Bảo Chấn,0934686094,,,,,,,,,,,,,,
12,Số 9 Ngõ 367 Nguyễn Khang,702,Cầu Giấy,"Hình ảnh,video",Studio,25,"4,600,000 đ",Tặng 1000k chuyển vào,Có khách,,Full đồ như ảnh,Bảo Chấn,0934686094,,,,,,,,,,,,,,
18,Số 9 Ngõ 367 Nguyễn Khang,401,Cầu Giấy,"Hình ảnh,video","1 NGỦ
Có ban công",25,"5,400,000 đ",,Có khách,,Full đồ như ảnh,Thịnh,0981074306,,,,,,,,,,,,,,
9,Số 9 Ngõ 367 Nguyễn Khang,601,Cầu Giấy,"Hình ảnh,video","1 NGỦ
Có ban công",25,"5,400,000 đ",,Có khách,,Full đồ như ảnh,Thịnh,0981074306,,,,,,,,,,,,,,
26,Số 9 Ngõ 367 Nguyễn Khang,404,Cầu Giấy,"Hình ảnh,video","1 NGỦ
Có ban công",25,"4,500,000 đ",,Có khách,,Full đồ như ảnh,Thịnh,0981074306,,,,,,,,,,,,,,
,Số 9 Ngõ 367 Nguyễn Khang,504,Cầu Giấy,"Hình ảnh,video",1 NGỦ,25,"4,500,000 đ",,Có khách,,Full đồ như ảnh,Thịnh,,,,,,,,,,,,,,,
7,"Số 9 
Ngõ 367 Nguyễn Khang",201,Cầu Giấy,"Hình ảnh,video",1 NGỦ,28,"5,300,000 đ",,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
,"Số 9 
Ngõ 367
 Nguyễn Khang",202,Cầu Giấy,"Hinh anh,video",1 NGỦ,23,"4,500,000 đ",https://goo.gl/maps/CAm4S7YtCmd3cGzX9,Có khách￼,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, hút mùi, bồn rửa bát, 1 bàn 2 ghế ,tivi máy giặt ",,,,,,,,,,,,,,,,
,"Số 9 
Ngõ 367
 Nguyễn Khang",602,Cầu Giấy,"Hinh anh,video",1 NGỦ,23,"4,500,000 đ",https://goo.gl/maps/CAm4S7YtCmd3cGzX9,Có khách￼,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, hút mùi, bồn rửa bát, 1 bàn 2 ghế ,tivi máy giặt ",,,,,,,,,,,,,,,,
,"Số 9 
Ngõ 367
 Nguyễn Khang",302,Cầu Giấy,"Hinh anh,video",1 NGỦ,23,"4,600,000 đ",https://goo.gl/maps/CAm4S7YtCmd3cGzX9,Có khách￼,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, hút mùi, bồn rửa bát, 1 bàn 2 ghế ,tivi máy giặt ",,,,,,,,,,,,,,,,
,"Số 9 Ngõ 367 Nguyễn Khang
",503,Cầu Giấy,"Hình ảnh,video",1 NGỦ,30,"5,500,000 đ",,Có khách,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, hút mùi, bồn rửa bát, 1 bàn 2 ghế,tivi máy giặt để ban công",,,,,,,,,,,,,,,,
,Số 9 Ngõ 367 Nguyễn Khang,304,Cầu Giấy,"Hình ảnh,video",1 NGỦ,25,"4,600,000 đ",https://goo.gl/maps/CAm4S7YtCmd3cGzX9,Có khách￼,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, hút mùi, bồn rửa bát, 1 bàn 2 ghế ,tivi máy giặt ",,,,,,,,,,,,,,,,
,Số 9 Ngõ 367 Nguyễn Khang,404,Cầu Giấy,"Hình ảnh,video",1 NGỦ,25,"4,600,000 đ",https://goo.gl/maps/CAm4S7YtCmd3cGzX9,Có khách￼,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, hút mùi, bồn rửa bát, 1 bàn 2 ghế , máy giặt ",,,,,,,,,,,,,,,,
4,Số 9 Ngõ 367 Nguyễn Khang,603,Cầu Giấy,"Hình ảnh,video",1 NGỦ,28,"5,700,000 đ",Ở 3 ko tăng giá.,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
5,Số 9 Ngõ 367 Nguyễn Khang,503,Cầu Giấy,"Hình ảnh,video",1 NGỦ,28,"5,700,000 đ",,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
,Số 9 Ngõ 367 Nguyễn Khang,304,Cầu Giấy,"Hình ảnh,video",1 NGỦ,25,"4,600,000 đ",,Có khách,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, hút mùi, bồn rửa bát, 1 bàn 2 ghế ,tivi máy giặt ",,,,,,,,,,,,,,,,
,Số 9 Ngõ 367 Nguyễn Khang,604,Cầu Giấy,"Hình ảnh,video",1 NGỦ,25,"4,500,000 đ",,Có khách￼,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, hút mùi, bồn rửa bát, 1 bàn 2 ghế ,tivi máy giặt ",,,,,,,,,,,,,,,,
,Số 9 Ngõ 367 Nguyễn Khang,101,Cầu Giấy,"Hình ảnh,video",1 NGỦ,25,"4,000,000 đ",,Có khách￼,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, hút mùi, bồn rửa bát, 1 bàn 2 ghế,tivi máy giặt để ban công",,,,,,,,,,,,,,,,
,Số 9 Ngõ 367 Nguyễn Khang,401,Cầu Giấy,"Hình ảnh,video",2 NGỦ,30,"5,500,000 đ",https://goo.gl/maps/CAm4S7YtCmd3cGzX9,Có khách￼,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, hút mùi, bồn rửa bát, 1 bàn 2 ghế,tivi máy giặt để ban công",,,,,,,,,,,,,,,,
,Số 9 Ngõ 367 Nguyễn Khang,501,Cầu Giấy,"Hình ảnh,video",1 Ngủ,30,"5,500,000 đ",,Có khách￼,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, hút mùi, bồn rửa bát, 1 bàn 2 ghế,tivi máy giặt để ban công",,,,,,,,,,,,,,,,
,"Số 2
Ngách 70
Ngõ 29 
Khương Hạ",402,Thanh Xuân,"Hình ảnh,video",1 NGỦ+GÁC XÉP,27+ 6 Gác,"4.500.000
4.700.000",,Có khách￼,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, bàn làm việc,bàn ăn hút mùi, bồn rửa bát, sofa,tivi máy giặt ",,,,,,,,,,,,,,,,
,"Số 48 Ngách 70/2 
ngo 29  Khương Hạ",303,Thanh Xuân,"Hình ảnh,video",1 NGỦ,25,"4.600.000
0",,Có khách￼,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, bàn làm việc,bàn ăn hút mùi, bồn rửa bát, sofa,tivi máy giặt ",,,,,,,,,,,,,,,,
,"Số 2
Ngách 70
Ngõ 29 
Khương Hạ",301,Thanh Xuân,"Hình ảnh,video",1 NGỦ+GÁC XÉP,27+ 6 Gác,"4.500.000
4.700.000",,Có khách￼,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, bàn làm việc,bàn ăn hút mùi, bồn rửa bát, sofa,tivi máy giặt ",,,,,,,,,,,,,,,,
,"Số 2
Ngách 70
Ngõ 29 
Khương Hạ",501,Thanh Xuân,"Hình ảnh,video",1 NGỦ+GÁC XÉP,27+ 6 Gác,"4.500.000
4.700.000",,Có khách￼,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, bàn làm việc,bàn ăn hút mùi, bồn rửa bát, sofa,tivi máy giặt ",,,,,,,,,,,,,,,,
,"Số 48
Hẻm 2
Ngách 70
Ngõ 29 
Khương Hạ",302,Thanh Xuân,"Hình ảnh,video",1 NGỦ+GÁC XÉP,27+ 6 Gác,"4,700,000 đ",,Có khách,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, bàn làm việc,bàn ăn hút mùi, bồn rửa bát, sofa,tivi máy giặt ",,,,,,,,,,,,,,,,
,"Số 48
Hẻm 2
Ngách 70
Ngõ 29 
Khương Hạ",501,Thanh Xuân,https://drive.google.com/drive/folders/1eOV11QYGiOEwwGKYNiGMS3EcyIAIndxc,1 NGỦ+GÁC XÉP,27+ 6 Gác,"4,600,000 đ","""Điện 4k/số
Nước 32k/1 khối
mạng 80k/phòng
Dịch vụ khác: vệ sinh/điện chung, thang máy, rác 200k/phòng",Có khách,,Full đồ như ảnh,"Bảo Chấn

","0934686094
",,,,,,,,,,,,,,
,"Số 2
Ngách 70
Ngõ 29 
Khương Hạ",703,Thanh Xuân,"Hình ảnh,video",1 NGỦ+GÁC XÉP,27+ 6 Gác,"4.800.000
5.000.000",,Có khách￼,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, bàn làm việc,bàn ăn hút mùi, bồn rửa bát, sofa,tivi máy giặt ",,,,,,,,,,,,,,,,
,"Số 2
Ngách 70
Ngõ 29 
Khương Hạ",603,Thanh Xuân,"Hình ảnh,video",1 NGỦ+GÁC XÉP,27+ 6 Gác,"4.800.000
5.000.000",,Có khách￼,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, bàn làm việc,bàn ăn hút mùi, bồn rửa bát, sofa,tivi máy giặt ",,,,,,,,,,,,,,,,
22,"Số 48 Ngách 70/2 
ngo 29  Khương Hạ",702,Thanh Xuân,"Hình ảnh,video",1 NGỦ+GÁC XÉP,27+ 6 Gác,"4.600.000
4.700.000",,có khách￼,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, bàn làm việc,bàn ăn hút mùi, bồn rửa bát, sofa,tivi máy giặt ",,,,,,,,,,,,,,,,
,"Số 2
Ngách 70
Ngõ 29 
Khương Hạ",604,Thanh Xuân,"Hình ảnh,video",1 NGỦ+GÁC XÉP,27+ 6 Gác,"4,600,000 đ",,Có khách￼,,"Đệm, tủ quần áo, điều hòa, nóng lạnh, tủ bếp, bàn làm việc,bàn ăn hút mùi, bồn rửa bát, sofa,tivi máy giặt ",,,,,,,,,,,,,,,,
,"12/ 66 Ngõ giếng
Ô Chợ Dừa",803,Đống Đa,"Hình ảnh,video",1 NGỦ,30,"6,000,000 đ",,Có khách,,Full đồ như ảnh,Tùng,0357992605,,,,,,,,,,,,,,
,"Số 2
Ngách 70
Ngõ 29 
Khương Hạ",502,Thanh Xuân,"Hình ảnh,video",1 NGỦ+GÁC XÉP,27+ 6 Gác,"4.500.000
4.700.000",,Có khách,,Full đồ như ảnh,,,,,,,,,,,,,,,,
37,"Số 25
Ngõ 230
Lạc Trung",602,Hai bà trưng,"Hình ảnh, video",1 NGỦ+GÁC XÉP,"23
7","5,000,000 đ",https://goo.gl/maps/447tYHsWbRvYdoCq7,Sửa Chữa,,Full đồ như ảnh,Bảo Chấn,0934686094,,,,,,,,,,,,,,
30,"Số 9 ngách 11
ngõ 146 
Vương Thừa Vũ",201,Thanh Xuân,"Hình ảnh, video",2 NGỦ,"Sàn 40
","7,800,000 đ",áp dụng ct free tiền nhà tháng 05,Có khách,,Full đồ như ảnh,Bảo Chấn,Bảo Chấn,,,,,,,,,,,,,,
24,"Số 11 ngách 11
ngõ 146 
Vương Thừa Vũ",305,Thanh Xuân,"Hình ảnh, video",1 NGỦ+GÁC XÉP,"Sàn 26
Gác 8","5,500,000 đ","Tặng CTV 200 khi chốt
Free tiền phòng đến hết 05/07",Có khách,,Full đồ như ảnh,Bảo Chấn,,,,,,,,,,,,,,,
28,"Số 11 ngách 11
ngõ 146 
Vương Thừa Vũ",402,Thanh Xuân,"Hình ảnh, video",1 NGỦ+GÁC XÉP,"Sàn 26
Gác 8","5,500,000 đ",,Có khách,,Full đồ như ảnh,Bảo Chấn,0934686094,,,,,,,,,,,,,,
33,"Số 9 ngách 11
ngõ 146 
Vương Thừa Vũ",302,Thanh Xuân,"Hình ảnh, video",1 NGỦ+GÁC XÉP,"Sàn 26
Gác 8","5,000,000 đ","áp dụng ct free tiền nhà tháng 05
Tặng 500k chuyển vào",Có khách,,Full đồ như ảnh,Bảo Chấn,0934686094,,,,,,,,,,,,,,
34,"Số 9 ngách 11
ngõ 146 
Vương Thừa Vũ",402,Thanh Xuân,"Hình ảnh, video",1 NGỦ+GÁC XÉP,"Sàn 26
Gác 8","5,000,000 đ","áp dụng ct free tiền nhà tháng 05
Tặng 500k chuyển vào",Có khách,,Full đồ như ảnh,Bảo Chấn,0934686094,,,,,,,,,,,,,,
36,"Số 9 ngách 11
ngõ 146 
Vương Thừa Vũ",501,Thanh Xuân,"Hình ảnh, video",1 NGỦ+GÁC XÉP,"Sàn 26
Gác 8","5,600,000 đ",Tặng CTV 300k khi chốt,Có khách,,Full đồ như ảnh,Bảo Chấn,0934686094,,,,,,,,,,,,,,
